                                                      File1	                                                      File2	  Time1_JS	  Time2_JS	      Lon1	      Lat1	      Lon2	      Lat2	  U_vel_ms	  V_vel_ms	Speed_kmdy	  Bear_deg	 Maxcorr1	 Maxcorr2	 img1_mean	  img1_std	 img2_mean	  img2_std	img1s_mean	 img1s_std	 Per_Valid
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.2034	72.40269	-131.96443	72.30364	0.09253	-0.126	13.50656	143.7059	0.43978	0.66132	0.050934	0.0244396	0.047759	0.0220314	0.0488512	0.0244559	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.18933	72.51525	-131.95038	72.4162	0.09196	-0.126	13.47765	143.87766	0.48916	0.69578	0.04667	0.0251694	0.0471841	0.0223244	0.0475221	0.0246005	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.16122	72.62781	-131.92226	72.52876	0.0914	-0.126	13.44886	144.04468	0.48089	0.69244	0.04548	0.0250503	0.0468804	0.0227233	0.0471682	0.0249498	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.14717	72.74036	-131.89415	72.63681	0.09619	-0.13172	14.09186	143.85973	0.46063	0.68648	0.0471714	0.0251594	0.0480299	0.023639	0.0489598	0.0258198	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.1331	72.85292	-131.8801	72.74036	0.09564	-0.14318	14.87698	146.25914	0.33606	0.74708	0.0479701	0.0253354	0.0547808	0.0262141	0.0569968	0.0292821	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.105	72.96548	-131.85197	72.84842	0.09506	-0.14892	15.26421	147.44962	0.30548	0.80587	0.0586741	0.027785	0.0673795	0.0303878	0.0719617	0.035123	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.09094	73.07803	-131.83792	72.96098	0.09445	-0.14892	15.23631	147.61435	0.6202	0.86004	0.0721881	0.0332214	0.0653998	0.0342558	0.0692102	0.0398735	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.06282	73.1906	-131.80981	73.07353	0.09383	-0.14893	15.20875	147.7877	0.66286	0.91084	0.0715619	0.0376025	0.0573021	0.0386227	0.0602697	0.0444119	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.04877	73.30315	-131.79575	73.18609	0.09324	-0.14893	15.18125	147.95146	0.64079	0.92792	0.0641451	0.042901	0.0461767	0.0389044	0.0482253	0.0445479	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.03471	73.41571	-131.79575	73.29865	0.08749	-0.14895	14.92544	149.57182	0.48317	0.87618	0.0507071	0.0443894	0.034201	0.031802	0.0348203	0.0364028	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-132.00661	73.52827	-131.76764	73.41121	0.08692	-0.14895	14.89994	149.73494	0.40919	0.88926	0.0351841	0.0353999	0.033231	0.0315347	0.0341843	0.0366184	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.99254	73.64082	-131.75359	73.52377	0.08634	-0.14895	14.87487	149.89932	0.29999	0.87312	0.0281525	0.0288968	0.0433937	0.0388821	0.0453859	0.0446249	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.96443	73.75338	-131.72546	73.63632	0.08576	-0.14895	14.85019	150.06693	0.38943	0.85143	0.0332706	0.0343832	0.0555423	0.0434626	0.0589209	0.0502441	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.95038	73.86594	-131.71141	73.74888	0.0852	-0.14895	14.8254	150.23079	0.46171	0.82484	0.0450957	0.0442928	0.0645092	0.0445204	0.0690002	0.051776	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.92226	73.98299	-131.6833	73.86594	0.08458	-0.14895	14.79953	150.4093	0.52381	0.79813	0.0576698	0.0499569	0.0718971	0.0428054	0.0776804	0.0499951	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.89415	74.09555	-131.64113	73.97849	0.08897	-0.14893	14.98904	149.14503	0.54912	0.82956	0.0701014	0.0505601	0.0735135	0.0408187	0.0797043	0.0479947	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.8801	74.20811	-131.62708	74.09105	0.08836	-0.14893	14.96195	149.32056	0.53832	0.84069	0.0762307	0.0493948	0.0688138	0.0396144	0.0741382	0.0462832	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.85197	74.32066	-131.59897	74.20361	0.08775	-0.14893	14.93511	149.49449	0.56928	0.84376	0.0725428	0.0469249	0.0649084	0.0382458	0.069413	0.044238	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.83792	74.43322	-131.57085	74.31616	0.09198	-0.14891	15.12252	148.29788	0.51083	0.88662	0.0699976	0.044933	0.055842	0.0366465	0.0584862	0.0421199	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.80981	74.54578	-131.54274	74.42872	0.09133	-0.14891	15.09326	148.47818	0.53828	0.87498	0.0582782	0.0433604	0.0501416	0.0345353	0.0510252	0.0392421	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.78169	74.65834	-131.50056	74.54128	0.09546	-0.1489	15.28174	147.33769	0.51059	0.90321	0.0479341	0.0389829	0.0463594	0.0327389	0.0463606	0.0369286	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.75359	74.7754	-131.47246	74.65834	0.09476	-0.1489	15.24925	147.52597	0.25938	0.8919	0.0448699	0.0375762	0.0405976	0.0292378	0.0391831	0.0318268	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.73953	74.88795	-131.45839	74.76639	0.09411	-0.15464	15.64092	148.67624	0.49734	0.84805	0.0404598	0.0337692	0.037827	0.028932	0.037641	0.0317039	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.71141	75.00051	-131.43028	74.87895	0.09343	-0.15463	15.60979	148.85849	0.47305	0.60495	0.045711	0.0374373	0.0301598	0.0305092	0.0399438	0.0334157	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.95038	71.71835	-131.80981	71.66882	0.05632	-0.06302	7.30229	138.21381	0.1681	0.2741	0.0315306	0.0168799	0.0325793	0.0220785	0.0334523	0.0183287	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.93631	71.8309	-131.71141	71.75436	0.0897	-0.09733	11.43639	137.33592	0.29407	0.38589	0.0346113	0.0188974	0.0385778	0.0225529	0.037945	0.0213765	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.9082	71.94347	-131.71141	71.86242	0.07804	-0.10312	11.17342	142.88145	0.32941	0.48208	0.0378176	0.0212351	0.0441965	0.0229449	0.0439103	0.0236407	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.89415	72.05602	-131.71141	71.96597	0.07208	-0.11461	11.69767	147.83128	0.37326	0.57825	0.0420133	0.0229816	0.0458609	0.0219689	0.0459967	0.0234354	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.86603	72.16858	-131.65518	72.07403	0.08268	-0.1203	12.61232	145.50124	0.45981	0.63985	0.0448115	0.0232571	0.0484455	0.0219502	0.0491434	0.0237843	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.85197	72.28114	-131.64113	72.18658	0.08218	-0.1203	12.58799	145.66269	0.4098	0.65113	0.0463219	0.0237627	0.0498746	0.0227413	0.051024	0.0245216	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.82387	72.39369	-131.5849	72.29464	0.09258	-0.126	13.50935	143.69382	0.46896	0.72313	0.0490807	0.0249957	0.0453702	0.0237625	0.0468917	0.0252184	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.80981	72.50625	-131.57085	72.4072	0.09202	-0.126	13.48034	143.85928	0.56783	0.73184	0.044296	0.025724	0.045113	0.0234745	0.0451131	0.0251691	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.79575	72.6188	-131.55679	72.51975	0.09144	-0.126	13.4509	144.0327	0.50218	0.70839	0.0425761	0.0252321	0.0463333	0.0232651	0.046443	0.0250129	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.76764	72.73136	-131.51462	72.62781	0.09624	-0.13172	14.0943	143.84616	0.51073	0.75265	0.046029	0.0254432	0.0480181	0.0234614	0.0481027	0.0251877	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.73953	72.84392	-131.48651	72.72686	0.09571	-0.14892	15.29482	147.2704	0.31015	0.83761	0.0480103	0.0254054	0.0569506	0.0240871	0.0591016	0.0269393	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.72546	72.95647	-131.47246	72.83942	0.0951	-0.14892	15.26654	147.43721	0.26273	0.85388	0.0589878	0.0263492	0.0679979	0.0273683	0.0717062	0.0317917	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.69736	73.06903	-131.44434	72.95197	0.0945	-0.14892	15.23884	147.60197	0.58287	0.8718	0.0714697	0.0287312	0.0691114	0.030751	0.0729295	0.0358597	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.6833	73.18609	-131.44434	73.06903	0.08865	-0.14894	14.97576	149.23862	0.60027	0.90972	0.0741637	0.0329781	0.0620824	0.0365133	0.0657494	0.0417456	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.65518	73.29865	-131.41623	73.18159	0.08808	-0.14894	14.95035	149.40262	0.61445	0.94463	0.0695404	0.0390638	0.0510347	0.0389386	0.0537126	0.0441398	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.62708	73.41121	-131.38811	73.29414	0.08751	-0.14896	14.92641	149.56689	0.47688	0.95701	0.0611529	0.0430814	0.0369718	0.0327375	0.0379939	0.0371373	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.61302	73.52377	-131.37405	73.4067	0.08695	-0.14896	14.90217	149.72739	0.40236	0.95069	0.0466321	0.0406144	0.0289325	0.0267735	0.0290104	0.0302705	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.5849	73.63632	-131.34595	73.51926	0.08636	-0.14896	14.87649	149.89581	0.3546	0.94598	0.0358665	0.0355685	0.0321329	0.0306327	0.0322976	0.0342206	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.55679	73.74888	-131.31783	73.63182	0.08579	-0.14895	14.8512	150.0587	0.29477	0.92475	0.0332057	0.0337823	0.0401582	0.037814	0.0414827	0.0433386	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.54274	73.86143	-131.30377	73.74438	0.08521	-0.14895	14.82636	150.22578	0.56266	0.90094	0.0372827	0.0406432	0.0499584	0.0423951	0.0529874	0.0493619	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.51462	73.97399	-131.27567	73.85693	0.08463	-0.14895	14.80155	150.39409	0.58754	0.87498	0.0443996	0.0461738	0.0608941	0.0434007	0.0654518	0.0506518	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.48651	74.08655	-131.23349	73.96949	0.08901	-0.14893	14.99053	149.13547	0.53755	0.86832	0.0555463	0.0491422	0.0671726	0.0421997	0.0734389	0.0498644	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.45839	74.1991	-131.20538	74.08205	0.0884	-0.14893	14.96362	149.30974	0.51131	0.85693	0.0662515	0.0493333	0.0648548	0.0393827	0.0704556	0.0466316	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.43028	74.31166	-131.17726	74.1946	0.0878	-0.14894	14.93761	149.47964	0.54177	0.82336	0.0652032	0.0444052	0.0648354	0.0377922	0.0703864	0.044466	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.41623	74.42872	-131.16321	74.30716	0.08719	-0.15467	15.34052	150.59027	0.50966	0.84275	0.0682308	0.0425594	0.0548905	0.0365046	0.0583548	0.0432561	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.38811	74.54128	-131.12103	74.41972	0.09139	-0.15465	15.52012	149.41963	0.49349	0.89603	0.0576716	0.042137	0.0462502	0.0331147	0.0473633	0.0389721	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.36	74.65383	-131.09293	74.53227	0.09073	-0.15465	15.49163	149.59982	0.5695	0.91791	0.0447708	0.037424	0.0450991	0.032682	0.0454029	0.0385073	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.33189	74.76639	-131.06482	74.64483	0.0901	-0.15465	15.46433	149.77405	0.43006	0.9162	0.0455345	0.0399724	0.0422655	0.0306697	0.0420647	0.035881	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.30377	74.87895	-131.0367	74.75739	0.08946	-0.15466	15.43718	149.95575	0.54889	0.74253	0.0478449	0.0407947	0.0432552	0.0337159	0.0494124	0.039851	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.52869	72.05151	-131.28972	71.96147	0.09427	-0.11452	12.81531	140.54053	0.33316	0.53727	0.0367202	0.0206594	0.0373518	0.0261061	0.0429885	0.0227756	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.50056	72.16408	-131.2616	72.06953	0.09371	-0.12026	13.17282	142.07225	0.42657	0.60191	0.0398454	0.0220133	0.0408328	0.0254859	0.0443644	0.0236305	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.48651	72.27663	-131.2616	72.17758	0.08769	-0.12602	13.26465	145.16653	0.32168	0.60341	0.0414435	0.0230233	0.0460601	0.0253777	0.0483507	0.0249524	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.45839	72.38919	-131.21944	72.28564	0.09262	-0.13173	13.91338	144.88942	0.40607	0.67107	0.0458505	0.0245657	0.0426747	0.0250537	0.0443079	0.0256375	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.43028	72.50175	-131.16321	72.38469	0.10297	-0.14889	15.64107	145.33234	0.53728	0.67419	0.0416134	0.0249555	0.0419299	0.0240211	0.0421195	0.0253473	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.41623	72.6143	-131.14915	72.49725	0.10232	-0.1489	15.60959	145.50221	0.53731	0.7438	0.0398738	0.0241851	0.045655	0.0242953	0.0463704	0.0256938	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.38811	72.72686	-131.1351	72.6098	0.09634	-0.14892	15.32385	147.10065	0.63724	0.86062	0.0462828	0.0249813	0.0474281	0.0241929	0.0478693	0.0256481	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.36	72.83942	-131.10698	72.72236	0.09573	-0.14892	15.29559	147.26723	0.36243	0.88505	0.0487795	0.0253344	0.0572067	0.0238267	0.0588016	0.0263472	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.31783	73.06453	-131.07887	72.94747	0.08927	-0.14894	15.00299	149.06438	0.45131	0.86947	0.0695302	0.0240048	0.0697956	0.0273948	0.0737631	0.0317445	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.28972	73.17709	-131.05075	73.06003	0.08871	-0.14894	14.9781	149.22218	0.50919	0.92091	0.0710987	0.02844	0.0664225	0.0324674	0.0707561	0.037293	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.2616	73.28964	-131.02264	73.17258	0.08813	-0.14894	14.9526	149.38806	0.52345	0.95285	0.0712704	0.0333338	0.0602155	0.0366644	0.0644485	0.0419289	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.23349	73.4022	-130.99454	73.28514	0.08755	-0.14895	14.92736	149.55356	0.51533	0.96881	0.0685852	0.0383545	0.0494552	0.0365811	0.0526045	0.0418997	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.21944	73.51476	-130.98047	73.3977	0.08698	-0.14895	14.90233	149.71771	0.55072	0.97486	0.0605836	0.0410856	0.0390678	0.0333474	0.0406883	0.0381503	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.19131	73.62731	-130.95236	73.51025	0.08641	-0.14895	14.87794	149.8819	0.53621	0.97154	0.0523296	0.0403457	0.0344357	0.0309477	0.0352051	0.0349448	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.10698	73.96499	-130.86803	73.84792	0.08469	-0.14896	14.80471	150.38138	0.38665	0.88569	0.0321793	0.0323847	0.0468163	0.0397401	0.0492689	0.046857	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.07887	74.08205	-130.82585	73.96499	0.08903	-0.14893	14.99154	149.129	0.42002	0.86884	0.0377808	0.0379067	0.0569562	0.0407131	0.0614181	0.0485951	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.05075	74.1946	-130.79774	74.07304	0.08845	-0.15467	15.39406	150.23586	0.56029	0.8169	0.0482707	0.0423703	0.0578304	0.0366736	0.0620631	0.0439175	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-131.02264	74.30716	-130.76962	74.1856	0.08785	-0.15467	15.36835	150.4053	0.544	0.86768	0.0548564	0.0415031	0.0607818	0.0362319	0.0652143	0.0431467	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-130.99454	74.41972	-130.74152	74.29816	0.08723	-0.15467	15.34241	150.57774	0.56415	0.90212	0.0604915	0.0420353	0.0523734	0.0348337	0.0549956	0.0415121	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-130.96642	74.53227	-130.71339	74.41071	0.08663	-0.15467	15.3166	150.74794	0.47774	0.90975	0.0535132	0.0404215	0.0421007	0.0310965	0.0425844	0.036886	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-130.92426	74.64483	-130.67123	74.52327	0.08602	-0.15467	15.29112	150.92032	0.53096	0.92487	0.0408739	0.0350347	0.0442342	0.0340671	0.0452264	0.0409296	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-130.89613	74.75739	-130.62906	74.63583	0.09015	-0.15465	15.46606	149.76166	0.51349	0.93774	0.0455525	0.0408728	0.0483572	0.0352711	0.050363	0.0424816	99.034
